Brand,Product Name,Price (INR),Product Link
Dell,"Dell 15DC15250, Intel Core i5 13th Gen - 1334U, 16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Silver, 1.62kg, Backlit Keyboard, 15 Month McAfee, Thin & Light Laptop",54990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAzMDQzOTk2NDEzNTM1OjE3NjA5ODk0Mzk6c3BfYnRmOjMwMDQ3Mzg4MjgzNDAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.jLhfpLs2T0mqHkSqEIhgAjjG1uRRj7Kwcov-_ISB--0pININMkYNPRFoDTVeWHPbstgSEyFjeXcYSyUcJLxSYV7o5VWu5vO3KTYdJ-TZKWvgwuKWD-lGJbS2YpCtSxfWNie9ymWALIbwjwMC5tF0y-LHoQekObP2D9I25ydpNnQf3TfdrK6aOz5NVbJJwv3hlpqrCedlJQNrNABOZHJcfJXa6z0kiGjImECMVRnGEG0.l9CjZ9Lsx4RmhtBvIGL_pOe7YLcTZaZpY73JxblkOz8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989439%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
Acer,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop",40490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAzMDQzOTk2NDEzNTM1OjE3NjA5ODk0Mzk6c3BfYnRmOjMwMDQ1OTUxNDIxMjgzMjo6MDo6&url=%2FAcer-i5-1334U-39-62cm-Windows-AL15-53%2Fdp%2FB0DPXBHF8H%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.jLhfpLs2T0mqHkSqEIhgAjjG1uRRj7Kwcov-_ISB--0pININMkYNPRFoDTVeWHPbstgSEyFjeXcYSyUcJLxSYV7o5VWu5vO3KTYdJ-TZKWvgwuKWD-lGJbS2YpCtSxfWNie9ymWALIbwjwMC5tF0y-LHoQekObP2D9I25ydpNnQf3TfdrK6aOz5NVbJJwv3hlpqrCedlJQNrNABOZHJcfJXa6z0kiGjImECMVRnGEG0.l9CjZ9Lsx4RmhtBvIGL_pOe7YLcTZaZpY73JxblkOz8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989439%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=MxaJSuUp8L&sp_cr=ZAZ
acer,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",40990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfYXRmX25leHQ6MzAwMzI1OTIwOTYzNzMyOjowOjo&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
Dell,"Dell 15DC15250, Intel Core i5 13th Gen - 1334U, 16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Silver, 1.62kg, Backlit Keyboard, 15 Month McAfee, Thin & Light Laptop",54990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfYXRmX25leHQ6MzAwNDczODgyODM0MDMyOjowOjo&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
Walker,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver",12190,https://www.amazon.in/Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_19?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-19
ASUS,"ASUS TUF A15 (2025), AMD Ryzen 7 7445HS, Gaming Laptop(RTX 3050,75W TGP,16GB DDR5(Upgradeable Upto 64GB )512GB SSD,FHD,15.6"",144Hz,RGB Keyboard,48Whrs,Windows 11,Graphite Black,2.3 Kg) FA506NCG-HN199W",61990,https://www.amazon.in/ASUS-Upgradeable-Keyboard-Graphite-FA506NCG-HN199W/dp/B0FM3C4L2F/ref=sr_1_20?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-20
Lenovo,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",27999,https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_21?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-21
Dell,"Dell Vostro, Intel Core i3 13th Gen - 1305U, 16GB DDR4 RAM, 512GB, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Carbon Grey, 1.66Kg, 120Hz 250 nits Narrow Border Display, Intel UHD Graphics Laptop",34990,https://www.amazon.in/Dell-Vostro-Intel-Core-13th/dp/B0FG2RJ9NC/ref=sr_1_22?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-22
ULTIMUS,ULTIMUS APEX Laptop Intel Celeron Dual Core 8 GB LPDDR4 512 GB SSD Expandable~1TB 14.1 FHD IPS Laptop Anti-Glare Ultra Thin Bezel 180° Hinge 3.0x3 USB HDMI SD Card Slot Win 11 Home 1.25KG Silver,16870,https://www.amazon.in/ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_23?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-23
ASUS,"ASUS Vivobook 14, (i5 14th Gen) Intel Core 5 120U, Thin & Light Laptop(16GB RAM/512GB SSD/FHD/14/60Hz/Fingerprint Reader/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.4 Kg) X1404VAP-EB542WS",44990,https://www.amazon.in/ASUS-Vivobook-Laptop-Fingerprint-X1404VAP-EB542WS/dp/B0FM3BZM91/ref=sr_1_24?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-24
HP,"HP 14 245 G10 (2025), AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg MS Office 2021",28990,https://www.amazon.in/HP-14-Ryzen-7520U-Quad/dp/B0F6V25PSC/ref=sr_1_25?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-25
HP,"HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6’’/39.6cm, Win11, M365(1yr)* Office 24, Silver, 1.59kg, Iris Xe, FHD Camera w/Shutter, Backlit Laptop fd0468tu/fd0515tu",59990,https://www.amazon.in/HP-i7-1355U-Anti-Glare-fd0468tu-fd0515tu/dp/B0DTTS34NW/ref=sr_1_26?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-26
Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",96990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfbXRmOjMwMDQ5OTQ1MzM0NzQzMjo6MDo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zsKjVxuqwq&sp_cr=ZAZ
Acer,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop",40490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfbXRmOjMwMDQ1OTUxNDIxMjgzMjo6MDo6&url=%2FAcer-i5-1334U-39-62cm-Windows-AL15-53%2Fdp%2FB0DPXBHF8H%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MxaJSuUp8L&sp_cr=ZAZ
ASUS,"ASUS Vivobook 15, Smartchoice,Intel Core i5 13th Gen 13420H,16GB RAM, 512GB SSD, FHD 15.6"",Windows 11, Office Home 2024, Quiet Blue, 1.70 kg, X1502VA-BQ836WS,Intel UHD iGPU, M365 Basic (1Year)* Laptop",48990,https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_29?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-29
ASUS,"ASUS Vivobook Go 15, AMD Ryzen 3 7320U Thin & Light Laptop(AMD Radeon iGPU/8GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Mixed Black/1.63 Kg) E1504FA-NJ130WS",28600,https://www.amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ130WS/dp/B0FB981B85/ref=sr_1_30?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-30
Lenovo,"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN",59990,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-31
Lenovo,"Lenovo ThinkBook 16 AMD Ryzen 7 7735HS (16GB RAM/512GB SSD/Windows 11 Home/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0AUIN",48990,https://www.amazon.in/Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0AUIN/dp/B0FD8TSZQC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-32
Acer,"Acer SmartChoice ALG, 13th Gen Intel Core i5-13420H, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53,Gaming Laptop",55990,https://www.amazon.in/SmartChoice-i5-13420H-GeForce-3050-6GB-AL15G-53/dp/B0DXVGVNKN/ref=sr_1_33?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-33
HP,HP 255 Athlon 4 GB/ 256 GB SSD/DOS,22387,https://www.amazon.in/HP-%E2%80%8E%E2%80%8ELaptop-Athlon-Silver-Windows/dp/B0DV984J97/ref=sr_1_34?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-34
MSI,"MSI Modern 15,AMD 7th Gen. Ryzen 5 7430U,40CM FHD 60Hz Thin & Light Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/AMD Radeon/Classic Black/1.75Kg) B7M-445IN",36990,https://www.amazon.in/MSI-Modern-Windows-Classic-B7M-445IN/dp/B0BW5QPBGW/ref=sr_1_35?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-35
Lenovo,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA",11990,https://www.amazon.in/Lenovo-SmartChoice-Chromebook-Speakers-82UY0014HA/dp/B0F2TMZJ24/ref=sr_1_36?dib=eyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM&dib_tag=se&keywords=laptops&qid=1760989461&sr=8-36
Dell,"Dell Vostro, Intel Core i3 13th Gen - 1305U, 16GB DDR4 RAM, 512GB, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Carbon Grey, 1.66Kg, 120Hz 250 nits Narrow Border Display, Intel UHD Graphics Laptop",34990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfYnRmOjMwMDc2NDEyOTE5NDIzMjo6MDo6&url=%2FDell-Vostro-Intel-Core-13th%2Fdp%2FB0FG2RJ9NC%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=PFgDCfHuZA&sp_cr=ZAZ
Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDE4NzAzNDUyNTY3MDQ5OjE3NjA5ODk0NjE6c3BfYnRmOjMwMDcxMTU2MDI2MjkzMjo6MDo6&url=%2FDell-Inspiron-3535-Windows-Processor%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.92ZIByxDAbnvhbZ0MKfoCUOC-zoi6RZkRkTV-0tWjH7HzE-JLRCRX1v98mabq0FGRkvC2Ar5OzeV1i-GQKeYh3tO97VIOYkwz9CgW6fCKQKv5V5UKEqPakOkHNEOKQhAGIexiLOYcGwjdrP_tmZYn6z5f498BP8AdLJBsyfo7iwQpxeRUl71ieUDPFl-cFcxC5AWtaJO9a0IcdEp7n9TLYte0x48iavuRNWfxfoPcas.CltaMKvCeoeGFtkKvlcIlhS2QNE8FTn4Kjmx0qVPiGM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989461%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=PfeFqqX5Fg&sp_cr=ZAZ
